"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"2075",2013,1,3,1025,1032,-7,1521,1240,NA,"EV",4255,"N34110","EWR","CHS",NA,628,10,32,2013-01-03 10:00:00
"2076",2013,1,3,1026,1030,-4,1312,1355,-43,"AA",179,"N339AA","JFK","SFO",326,2586,10,30,2013-01-03 10:00:00
"2077",2013,1,3,1026,1030,-4,1323,1415,-52,"VX",23,"N855VA","JFK","SFO",335,2586,10,30,2013-01-03 10:00:00
"2078",2013,1,3,1027,1030,-3,1257,1252,5,"DL",2343,"N302NB","EWR","ATL",131,746,10,30,2013-01-03 10:00:00
"2079",2013,1,3,1028,1016,12,1229,1230,-1,"DL",2319,"N922DL","LGA","MSP",148,1020,10,16,2013-01-03 10:00:00
"2080",2013,1,3,1036,1040,-4,1342,1326,16,"B6",31,"N612JB","JFK","MCO",157,944,10,40,2013-01-03 10:00:00
"2081",2013,1,3,1038,1042,-4,1154,1206,-12,"EV",4694,"N14972","EWR","MKE",116,725,10,42,2013-01-03 10:00:00
"2082",2013,1,3,1041,1045,-4,1259,1252,7,"DL",1573,"N375NC","LGA","MEM",164,963,10,45,2013-01-03 10:00:00
"2083",2013,1,3,1043,1050,-7,1243,1250,-7,"MQ",4589,"N524MQ","LGA","DTW",90,502,10,50,2013-01-03 10:00:00
"2084",2013,1,3,1044,1050,-6,1358,1358,0,"B6",373,"N639JB","LGA","FLL",171,1076,10,50,2013-01-03 10:00:00
"2085",2013,1,3,1045,1040,5,1200,1203,-3,"EV",4411,"N22971","EWR","BUF",58,282,10,40,2013-01-03 10:00:00
"2086",2013,1,3,1046,1050,-4,1223,1227,-4,"EV",4662,"N33182","EWR","RDU",81,416,10,50,2013-01-03 10:00:00
"2087",2013,1,3,1048,1043,5,1418,1340,38,"UA",583,"N673UA","EWR","IAH",230,1400,10,43,2013-01-03 10:00:00
"2088",2013,1,3,1049,1052,-3,1350,1414,-24,"UA",212,"N479UA","EWR","RSW",165,1068,10,52,2013-01-03 10:00:00
"2089",2013,1,3,1051,1050,1,1253,1340,-47,"UA",40,"N36280","EWR","LAS",284,2227,10,50,2013-01-03 10:00:00
"2090",2013,1,3,1052,1043,9,1343,1332,11,"B6",545,"N510JB","EWR","PBI",157,1023,10,43,2013-01-03 10:00:00
"2091",2013,1,3,1055,1100,-5,1348,1338,10,"DL",1647,"N674DL","LGA","ATL",129,762,11,0,2013-01-03 11:00:00
"2092",2013,1,3,1055,1100,-5,1157,1212,-15,"US",2124,"N945UW","LGA","BOS",33,184,11,0,2013-01-03 11:00:00
"2093",2013,1,3,1058,1100,-2,1346,1420,-34,"DL",1275,"N3752","JFK","SLC",269,1990,11,0,2013-01-03 11:00:00
"2094",2013,1,3,1058,1100,-2,1206,1215,-9,"MQ",3792,"N502MQ","JFK","DCA",51,213,11,0,2013-01-03 11:00:00
"2095",2013,1,3,1059,1059,0,1344,1431,-47,"UA",1298,"N76288","EWR","SFO",326,2565,10,59,2013-01-03 10:00:00
"2096",2013,1,3,1100,1100,0,1407,1425,-18,"UA",642,"N555UA","JFK","SFO",342,2586,11,0,2013-01-03 11:00:00
"2097",2013,1,3,1101,1100,1,1208,1216,-8,"US",2171,"N952UW","LGA","DCA",50,214,11,0,2013-01-03 11:00:00
"2098",2013,1,3,1104,1100,4,1352,1431,-39,"B6",641,"N625JB","JFK","SFO",327,2586,11,0,2013-01-03 11:00:00
"2099",2013,1,3,1104,1100,4,1158,1215,-17,"WN",321,"N785SW","LGA","BWI",40,185,11,0,2013-01-03 11:00:00
"2100",2013,1,3,1108,1115,-7,1307,1310,-3,"MQ",4485,"N722MQ","LGA","CMH",94,479,11,15,2013-01-03 11:00:00
"2101",2013,1,3,1110,1115,-5,1425,1425,0,"AA",2099,"N3HCAA","LGA","MIA",170,1096,11,15,2013-01-03 11:00:00
"2102",2013,1,3,1111,1055,16,1420,1405,15,"AA",739,"N3ACAA","LGA","DFW",226,1389,10,55,2013-01-03 10:00:00
"2103",2013,1,3,1115,1116,-1,1355,1414,-19,"UA",1143,"N23708","EWR","PBI",149,1023,11,16,2013-01-03 11:00:00
"2104",2013,1,3,1117,1120,-3,1348,1336,12,"EV",4391,"N14204","EWR","MCI",188,1092,11,20,2013-01-03 11:00:00
"2105",2013,1,3,1121,1114,7,1325,1345,-20,"UA",1235,"N11206","LGA","DEN",225,1620,11,14,2013-01-03 11:00:00
"2106",2013,1,3,1123,1125,-2,1603,1620,-17,"DL",315,"N3756","JFK","SJU",189,1598,11,25,2013-01-03 11:00:00
"2107",2013,1,3,1124,1130,-6,1407,1450,-43,"VX",409,"N621VA","JFK","LAX",320,2475,11,30,2013-01-03 11:00:00
"2108",2013,1,3,1125,1130,-5,1422,1430,-8,"DL",695,"N938DL","JFK","MCO",153,944,11,30,2013-01-03 11:00:00
"2109",2013,1,3,1126,1130,-4,1431,1422,9,"UA",1250,"N14106","EWR","MCO",163,937,11,30,2013-01-03 11:00:00
"2110",2013,1,3,1126,1127,-1,1330,1353,-23,"UA",1277,"N73251","EWR","DEN",219,1605,11,27,2013-01-03 11:00:00
"2111",2013,1,3,1126,1130,-4,1330,1332,-2,"US",1085,"N172US","LGA","CLT",105,544,11,30,2013-01-03 11:00:00
"2112",2013,1,3,1127,1130,-3,1357,1445,-48,"UA",703,"N510UA","JFK","LAX",305,2475,11,30,2013-01-03 11:00:00
"2113",2013,1,3,1128,1129,-1,1500,1437,23,"B6",133,"N521JB","JFK","RSW",187,1074,11,29,2013-01-03 11:00:00
"2114",2013,1,3,1129,1114,15,1316,1315,1,"DL",1031,"N336NB","LGA","DTW",85,502,11,14,2013-01-03 11:00:00
"2115",2013,1,3,1131,1135,-4,1314,1330,-16,"MQ",4553,"N725MQ","LGA","CLE",79,419,11,35,2013-01-03 11:00:00
"2116",2013,1,3,1132,1125,7,1323,1325,-2,"WN",1057,"N480WN","LGA","STL",148,888,11,25,2013-01-03 11:00:00
"2117",2013,1,3,1133,1134,-1,1328,1345,-17,"DL",2219,"N342NB","LGA","MSP",151,1020,11,34,2013-01-03 11:00:00
"2118",2013,1,3,1140,1100,40,1502,1424,38,"DL",2044,"N948DL","LGA","MIA",171,1096,11,0,2013-01-03 11:00:00
"2119",2013,1,3,1142,1140,2,1455,1445,10,"AA",1623,"N3BNAA","EWR","MIA",164,1085,11,40,2013-01-03 11:00:00
"2120",2013,1,3,1143,1145,-2,1448,1453,-5,"DL",1174,"N358NB","LGA","PBI",156,1035,11,45,2013-01-03 11:00:00
"2121",2013,1,3,1144,1115,29,1251,1226,25,"B6",24,"N594JB","JFK","BTV",49,266,11,15,2013-01-03 11:00:00
"2122",2013,1,3,1145,1145,0,1506,1454,12,"DL",1875,"N969DL","LGA","TPA",161,1010,11,45,2013-01-03 11:00:00
"2123",2013,1,3,1145,1150,-5,1353,1345,8,"MQ",4646,"N535MQ","LGA","MSP",151,1020,11,50,2013-01-03 11:00:00
"2124",2013,1,3,1148,1155,-7,1251,1304,-13,"9E",3483,"N904XJ","JFK","BOS",35,187,11,55,2013-01-03 11:00:00
"2125",2013,1,3,1149,1145,4,1412,1410,2,"DL",401,"N306DQ","EWR","ATL",126,746,11,45,2013-01-03 11:00:00
"2126",2013,1,3,1149,1144,5,1446,1445,1,"UA",1707,"N73259","EWR","TPA",164,997,11,44,2013-01-03 11:00:00
"2127",2013,1,3,1151,1155,-4,1327,1327,0,"FL",353,"N965AT","LGA","CAK",73,397,11,55,2013-01-03 11:00:00
"2128",2013,1,3,1152,1200,-8,1446,1510,-24,"AA",3,"N328AA","JFK","LAX",325,2475,12,0,2013-01-03 12:00:00
"2129",2013,1,3,1152,1200,-8,1248,1306,-18,"B6",1174,"N351JB","EWR","BOS",36,200,12,0,2013-01-03 12:00:00
"2130",2013,1,3,1153,1159,-6,1429,1431,-2,"EV",4090,"N14558","EWR","JAX",139,820,11,59,2013-01-03 11:00:00
"2131",2013,1,3,1153,1200,-7,1442,1545,-63,"VX",25,"N847VA","JFK","SFO",333,2586,12,0,2013-01-03 12:00:00
"2132",2013,1,3,1153,1200,-7,1317,1315,2,"MQ",4425,"N818MQ","JFK","DCA",63,213,12,0,2013-01-03 12:00:00
"2133",2013,1,3,1153,1200,-7,1441,1430,11,"MQ",4658,"N517MQ","LGA","ATL",133,762,12,0,2013-01-03 12:00:00
"2134",2013,1,3,1153,1150,3,1502,1449,13,"UA",1105,"N21723","EWR","IAH",234,1400,11,50,2013-01-03 11:00:00
"2135",2013,1,3,1156,1200,-4,1505,1448,17,"B6",523,"N520JB","EWR","MCO",157,937,12,0,2013-01-03 12:00:00
"2136",2013,1,3,1156,1158,-2,1522,1502,20,"B6",625,"N273JB","JFK","HOU",248,1428,11,58,2013-01-03 11:00:00
"2137",2013,1,3,1156,1200,-4,1328,1330,-2,"MQ",4601,"N504MQ","LGA","BNA",131,764,12,0,2013-01-03 12:00:00
"2138",2013,1,3,1157,1140,17,1531,1450,41,"DL",930,"N335NB","LGA","FLL",175,1076,11,40,2013-01-03 11:00:00
"2139",2013,1,3,1200,1145,15,1354,1335,19,"WN",794,"N383SW","EWR","STL",155,872,11,45,2013-01-03 11:00:00
"2140",2013,1,3,1200,1205,-5,1355,1345,10,"MQ",4431,"N737MQ","LGA","RDU",87,431,12,5,2013-01-03 12:00:00
"2141",2013,1,3,1201,1123,38,1510,1425,45,"B6",1,"N531JB","JFK","FLL",171,1069,11,23,2013-01-03 11:00:00
"2142",2013,1,3,1202,1200,2,1400,1356,4,"US",1443,"N710UW","JFK","CLT",96,541,12,0,2013-01-03 12:00:00
"2143",2013,1,3,1204,1134,30,1350,1310,40,"EV",4301,"N13566","EWR","RDU",77,416,11,34,2013-01-03 11:00:00
"2144",2013,1,3,1205,1205,0,1527,1520,7,"AA",743,"N3CGAA","LGA","DFW",230,1389,12,5,2013-01-03 12:00:00
"2145",2013,1,3,1211,1215,-4,1319,1328,-9,"EV",4087,"N25134","EWR","PWM",48,284,12,15,2013-01-03 12:00:00
"2146",2013,1,3,1213,1220,-7,1439,1531,-52,"B6",673,"N766JB","JFK","LAX",308,2475,12,20,2013-01-03 12:00:00
"2147",2013,1,3,1213,1220,-7,1347,1350,-3,"MQ",3697,"N520MQ","EWR","ORD",124,719,12,20,2013-01-03 12:00:00
"2148",2013,1,3,1217,1200,17,1451,1438,13,"DL",1947,"N692DL","LGA","ATL",126,762,12,0,2013-01-03 12:00:00
"2149",2013,1,3,1219,1217,2,1534,1556,-22,"UA",1227,"N36272","EWR","PHX",293,2133,12,17,2013-01-03 12:00:00
"2150",2013,1,3,1220,1220,0,1353,1340,13,"WN",133,"N716SW","EWR","MDW",115,711,12,20,2013-01-03 12:00:00
"2151",2013,1,3,1221,1125,56,1647,1617,30,"UA",1668,"N33262","EWR","SJU",191,1608,11,25,2013-01-03 11:00:00
"2152",2013,1,3,1223,1144,39,1332,1255,37,"EV",4347,"N13975","EWR","BTV",45,266,11,44,2013-01-03 11:00:00
"2153",2013,1,3,1225,1225,0,1351,1348,3,"B6",66,"N206JB","JFK","BUF",68,301,12,25,2013-01-03 12:00:00
"2154",2013,1,3,1227,1230,-3,1421,1427,-6,"EV",4135,"N12126","EWR","CLT",97,529,12,30,2013-01-03 12:00:00
"2155",2013,1,3,1228,1235,-7,1503,1606,-63,"DL",2174,"N389DA","JFK","SLC",260,1990,12,35,2013-01-03 12:00:00
"2156",2013,1,3,1230,1235,-5,1416,1415,1,"MQ",4404,"N810MQ","JFK","RDU",88,427,12,35,2013-01-03 12:00:00
"2157",2013,1,3,1233,1200,33,1534,1529,5,"DL",863,"N727TW","JFK","LAX",324,2475,12,0,2013-01-03 12:00:00
"2158",2013,1,3,1233,1225,8,1327,1325,2,"WN",831,"N619SW","EWR","BWI",35,169,12,25,2013-01-03 12:00:00
"2159",2013,1,3,1235,1240,-5,1550,1555,-5,"AA",2041,"N630AA","JFK","MIA",164,1089,12,40,2013-01-03 12:00:00
"2160",2013,1,3,1239,1240,-1,1604,1540,24,"AA",1853,"N4WAAA","EWR","DFW",239,1372,12,40,2013-01-03 12:00:00
"2161",2013,1,3,1239,1240,-1,1347,1405,-18,"WN",564,"N276WN","LGA","MKE",114,738,12,40,2013-01-03 12:00:00
"2162",2013,1,3,1240,1245,-5,1343,1350,-7,"AA",1850,"N3GEAA","JFK","BOS",35,187,12,45,2013-01-03 12:00:00
"2163",2013,1,3,1241,1244,-3,1437,1450,-13,"DL",1131,"N983DL","LGA","DTW",90,502,12,44,2013-01-03 12:00:00
"2164",2013,1,3,1242,1250,-8,1550,1550,0,"DL",1685,"N397DA","LGA","MCO",153,950,12,50,2013-01-03 12:00:00
"2165",2013,1,3,1245,1245,0,1600,1600,0,"AA",2253,"N3HVAA","LGA","MIA",163,1096,12,45,2013-01-03 12:00:00
"2166",2013,1,3,1249,1251,-2,1554,1602,-8,"UA",428,"N433UA","LGA","IAH",221,1416,12,51,2013-01-03 12:00:00
"2167",2013,1,3,1250,1250,0,1504,1449,15,"EV",4893,"N754EV","EWR","DTW",91,488,12,50,2013-01-03 12:00:00
"2168",2013,1,3,1250,1300,-10,1346,1406,-20,"9E",3638,"N602XJ","JFK","PHL",27,94,13,0,2013-01-03 13:00:00
"2169",2013,1,3,1250,1300,-10,1455,1450,5,"MQ",4426,"N719MQ","LGA","CMH",99,479,13,0,2013-01-03 13:00:00
"2170",2013,1,3,1253,1300,-7,1510,1506,4,"9E",3762,"N812AY","EWR","CVG",111,569,13,0,2013-01-03 13:00:00
"2171",2013,1,3,1253,1300,-7,1423,1440,-17,"AA",329,"N492AA","LGA","ORD",119,733,13,0,2013-01-03 13:00:00
"2172",2013,1,3,1253,1257,-4,1553,1607,-14,"UA",1219,"N16703","EWR","DFW",225,1372,12,57,2013-01-03 12:00:00
"2173",2013,1,3,1254,1259,-5,1413,1420,-7,"EV",4158,"N29917","EWR","RIC",58,277,12,59,2013-01-03 12:00:00
"2174",2013,1,3,1254,1259,-5,1347,1404,-17,"B6",1006,"N294JB","JFK","BOS",35,187,12,59,2013-01-03 12:00:00
"2175",2013,1,3,1255,1300,-5,1527,1529,-2,"EV",4950,"N758EV","EWR","ATL",129,746,13,0,2013-01-03 13:00:00
"2176",2013,1,3,1255,1255,0,1602,1549,13,"B6",991,"N807JB","JFK","PBI",162,1028,12,55,2013-01-03 12:00:00
"2177",2013,1,3,1256,1216,40,1502,1401,61,"EV",4450,"N15555","EWR","CMH",102,463,12,16,2013-01-03 12:00:00
"2178",2013,1,3,1257,1259,-2,1430,1418,12,"B6",32,"N192JB","JFK","ROC",62,264,12,59,2013-01-03 12:00:00
"2179",2013,1,3,1257,1255,2,1513,1535,-22,"WN",1251,"N270WN","LGA","DEN",229,1620,12,55,2013-01-03 12:00:00
"2180",2013,1,3,1258,1253,5,1601,1555,6,"UA",1673,"N35260","EWR","MCO",162,937,12,53,2013-01-03 12:00:00
"2181",2013,1,3,1300,1308,-8,1536,1537,-1,"FL",348,"N924AT","LGA","ATL",129,762,13,8,2013-01-03 13:00:00
"2182",2013,1,3,1300,1300,0,1617,1610,7,"WN",2596,"N922WN","EWR","HOU",238,1411,13,0,2013-01-03 13:00:00
"2183",2013,1,3,1303,1300,3,1425,1437,-12,"UA",1205,"N17105","EWR","ORD",116,719,13,0,2013-01-03 13:00:00
"2184",2013,1,3,1305,1315,-10,1511,1520,-9,"MQ",4564,"N736MQ","LGA","DTW",94,502,13,15,2013-01-03 13:00:00
"2185",2013,1,3,1306,1302,4,1358,1412,-14,"UA",1140,"N18220","EWR","BOS",35,200,13,2,2013-01-03 13:00:00
"2186",2013,1,3,1306,1259,7,1502,1502,0,"US",1459,"N539UW","LGA","CLT",93,544,12,59,2013-01-03 12:00:00
"2187",2013,1,3,1307,1301,6,1407,1404,3,"EV",4129,"N12996","EWR","DCA",42,199,13,1,2013-01-03 13:00:00
"2188",2013,1,3,1307,1237,30,1615,1537,38,"UA",1186,"N38268","EWR","MIA",170,1085,12,37,2013-01-03 12:00:00
"2189",2013,1,3,1309,1229,40,1633,1526,67,"B6",27,"N198JB","JFK","TPA",177,1005,12,29,2013-01-03 12:00:00
"2190",2013,1,3,1309,1300,9,1547,1539,8,"DL",781,"N949DL","LGA","ATL",126,762,13,0,2013-01-03 13:00:00
"2191",2013,1,3,1310,1315,-5,1502,1505,-3,"US",1615,"N163US","EWR","CLT",89,529,13,15,2013-01-03 13:00:00
"2192",2013,1,3,1311,1230,41,1511,1427,44,"EV",4640,"N13550","EWR","DAY",101,533,12,30,2013-01-03 12:00:00
"2193",2013,1,3,1312,1315,-3,1612,1605,7,"B6",393,"N508JB","LGA","MCO",151,950,13,15,2013-01-03 13:00:00
"2194",2013,1,3,1313,1258,15,1539,1610,-31,"B6",209,"N595JB","JFK","LGB",311,2465,12,58,2013-01-03 12:00:00
"2195",2013,1,3,1314,1230,44,1556,1459,57,"EV",3826,"N15910","EWR","ATL",131,746,12,30,2013-01-03 12:00:00
"2196",2013,1,3,1315,1315,0,1358,1411,-13,"EV",4368,"N12552","EWR","BDL",25,116,13,15,2013-01-03 13:00:00
"2197",2013,1,3,1318,1325,-7,1510,1505,5,"MQ",4475,"N734MQ","LGA","RDU",81,431,13,25,2013-01-03 13:00:00
"2198",2013,1,3,1321,1320,1,1533,1508,25,"EV",4628,"N21144","EWR","STL",160,872,13,20,2013-01-03 13:00:00
"2199",2013,1,3,1321,1115,126,1450,1257,113,"EV",5273,"N612QX","LGA","PIT",66,335,11,15,2013-01-03 11:00:00
"2200",2013,1,3,1326,1330,-4,1543,1527,16,"EV",3840,"N16919","EWR","MEM",176,946,13,30,2013-01-03 13:00:00
"2201",2013,1,3,1326,1330,-4,1609,1655,-46,"VX",411,"N624VA","JFK","LAX",320,2475,13,30,2013-01-03 13:00:00
"2202",2013,1,3,1328,1320,8,1557,1633,-36,"UA",1110,"N14121","EWR","LAX",309,2454,13,20,2013-01-03 13:00:00
"2203",2013,1,3,1331,1330,1,1648,1710,-22,"WN",654,"N458WN","EWR","PHX",298,2133,13,30,2013-01-03 13:00:00
"2204",2013,1,3,1333,1245,48,1650,1550,60,"AA",745,"N3FVAA","LGA","DFW",235,1389,12,45,2013-01-03 12:00:00
"2205",2013,1,3,1333,1330,3,1645,1640,5,"AA",753,"N3JHAA","LGA","DFW",232,1389,13,30,2013-01-03 13:00:00
"2206",2013,1,3,1334,1315,19,1637,1611,26,"B6",505,"N632JB","EWR","FLL",165,1065,13,15,2013-01-03 13:00:00
"2207",2013,1,3,1335,1330,5,1600,1641,-41,"B6",355,"N552JB","JFK","BUR",310,2465,13,30,2013-01-03 13:00:00
"2208",2013,1,3,1336,1340,-4,1641,1626,15,"B6",525,"N187JB","EWR","MCO",159,937,13,40,2013-01-03 13:00:00
"2209",2013,1,3,1338,1320,18,1443,1436,7,"EV",4231,"N13969","EWR","IAD",47,212,13,20,2013-01-03 13:00:00
"2210",2013,1,3,1340,1345,-5,1652,1705,-13,"AA",117,"N325AA","JFK","LAX",331,2475,13,45,2013-01-03 13:00:00
"2211",2013,1,3,1346,1335,11,1705,1631,34,"B6",431,"N589JB","LGA","SRQ",179,1047,13,35,2013-01-03 13:00:00
"2212",2013,1,3,1346,1350,-4,1706,1715,-9,"US",688,"N680AW","EWR","PHX",304,2133,13,50,2013-01-03 13:00:00
"2213",2013,1,3,1348,1350,-2,1821,1628,NA,"DL",1705,"N324NB","LGA","MSY",NA,1183,13,50,2013-01-03 13:00:00
"2214",2013,1,3,1348,1350,-2,1631,1640,-9,"UA",1249,"N45905","EWR","IAH",201,1400,13,50,2013-01-03 13:00:00
"2215",2013,1,3,1349,1350,-1,1506,1515,-9,"WN",2162,"N228WN","LGA","MDW",118,725,13,50,2013-01-03 13:00:00
"2216",2013,1,3,1351,1355,-4,1450,1510,-20,"B6",602,"N178JB","JFK","PWM",45,273,13,55,2013-01-03 13:00:00
"2217",2013,1,3,1353,1359,-6,1505,1517,-12,"EV",5712,"N830AS","JFK","IAD",45,228,13,59,2013-01-03 13:00:00
"2218",2013,1,3,1354,1345,9,1704,1705,-1,"AA",1073,"N3GUAA","LGA","MIA",168,1096,13,45,2013-01-03 13:00:00
"2219",2013,1,3,1354,1324,30,1838,1810,28,"B6",705,"N536JB","JFK","SJU",200,1598,13,24,2013-01-03 13:00:00
"2220",2013,1,3,1357,1350,7,1550,1545,5,"MQ",4577,"N516MQ","LGA","CLT",92,544,13,50,2013-01-03 13:00:00
"2221",2013,1,3,1358,1356,2,1718,1650,28,"B6",1783,"N640JB","JFK","MCO",160,944,13,56,2013-01-03 13:00:00
"2222",2013,1,3,1403,1329,34,1456,1431,25,"EV",4280,"N14542","EWR","BWI",36,169,13,29,2013-01-03 13:00:00
"2223",2013,1,3,1404,1400,4,1640,1636,4,"DL",2247,"N555NW","LGA","ATL",126,762,14,0,2013-01-03 14:00:00
"2224",2013,1,3,1408,1355,13,1659,1709,-10,"B6",83,"N607JB","JFK","SEA",323,2422,13,55,2013-01-03 13:00:00
"2225",2013,1,3,1409,1411,-2,1641,1640,1,"FL",349,"N954AT","LGA","ATL",131,762,14,11,2013-01-03 14:00:00
"2226",2013,1,3,1411,1315,56,1522,1431,51,"EV",4120,"N12564","EWR","BUF",56,282,13,15,2013-01-03 13:00:00
"2227",2013,1,3,1413,1345,28,1715,1703,12,"UA",1164,"N34137","EWR","FLL",166,1065,13,45,2013-01-03 13:00:00
"2228",2013,1,3,1414,1415,-1,1648,1638,10,"DL",935,"N319NB","EWR","ATL",125,746,14,15,2013-01-03 14:00:00
"2229",2013,1,3,1415,1351,24,1540,1519,21,"EV",4171,"N13968","EWR","MSN",127,799,13,51,2013-01-03 13:00:00
"2230",2013,1,3,1415,1418,-3,1551,1552,-1,"UA",980,"N843UA","EWR","ORD",121,719,14,18,2013-01-03 14:00:00
"2231",2013,1,3,1417,1420,-3,1546,1550,-4,"MQ",3728,"N5PBMQ","EWR","ORD",116,719,14,20,2013-01-03 14:00:00
"2232",2013,1,3,1417,1418,-1,1727,1715,12,"UA",424,"N570UA","EWR","PBI",163,1023,14,18,2013-01-03 14:00:00
"2233",2013,1,3,1418,1357,21,1634,1556,38,"EV",4370,"N17108","EWR","CHS",106,628,13,57,2013-01-03 13:00:00
"2234",2013,1,3,1418,1422,-4,1516,1535,-19,"B6",1010,"N184JB","JFK","BOS",37,187,14,22,2013-01-03 14:00:00
"2235",2013,1,3,1418,1341,37,2006,1935,31,"UA",15,"N76064","EWR","HNL",628,4963,13,41,2013-01-03 13:00:00
"2236",2013,1,3,1419,1410,9,1611,1555,16,"MQ",4491,"N739MQ","LGA","CLE",79,419,14,10,2013-01-03 14:00:00
"2237",2013,1,3,1421,1415,6,1638,1622,16,"EV",4687,"N11127","EWR","CVG",115,569,14,15,2013-01-03 14:00:00
"2238",2013,1,3,1425,1429,-4,1711,1754,-43,"UA",257,"N508UA","JFK","SFO",326,2586,14,29,2013-01-03 14:00:00
"2239",2013,1,3,1427,1420,7,1724,1713,11,"UA",1618,"N12109","EWR","TPA",157,997,14,20,2013-01-03 14:00:00
"2240",2013,1,3,1427,1420,7,1613,1620,-7,"MQ",4588,"N518MQ","LGA","MSP",148,1020,14,20,2013-01-03 14:00:00
"2241",2013,1,3,1428,1435,-7,1539,1559,-20,"YV",3750,"N509MJ","LGA","IAD",47,229,14,35,2013-01-03 14:00:00
"2242",2013,1,3,1431,1430,1,1741,1735,6,"AA",883,"N514AA","EWR","DFW",232,1372,14,30,2013-01-03 14:00:00
"2243",2013,1,3,1431,1435,-4,1735,1742,-7,"DL",1902,"N339NB","LGA","PBI",158,1035,14,35,2013-01-03 14:00:00
"2244",2013,1,3,1432,1435,-3,1650,1701,-11,"DL",1344,"N369NB","LGA","MCI",165,1107,14,35,2013-01-03 14:00:00
"2245",2013,1,3,1433,1437,-4,1754,1742,12,"B6",347,"N279JB","JFK","SRQ",182,1041,14,37,2013-01-03 14:00:00
"2246",2013,1,3,1436,1429,7,1623,1642,-19,"DL",1819,"N927DA","LGA","MSP",147,1020,14,29,2013-01-03 14:00:00
"2247",2013,1,3,1437,1429,8,1731,1722,9,"B6",1161,"N775JB","LGA","PBI",161,1035,14,29,2013-01-03 14:00:00
"2248",2013,1,3,1438,1445,-7,1627,1634,-7,"EV",4596,"N13914","EWR","STL",151,872,14,45,2013-01-03 14:00:00
"2249",2013,1,3,1438,1445,-7,1632,1647,-15,"US",1445,"N162UW","LGA","CLT",90,544,14,45,2013-01-03 14:00:00
"2250",2013,1,3,1441,1335,66,1727,1608,79,"B6",615,"N267JB","JFK","JAX",143,828,13,35,2013-01-03 13:00:00
"2251",2013,1,3,1441,1440,1,1741,1746,-5,"UA",1246,"N71411","EWR","MIA",166,1085,14,40,2013-01-03 14:00:00
"2252",2013,1,3,1443,1442,1,1704,1658,6,"EV",4181,"N13123","EWR","MCI",177,1092,14,42,2013-01-03 14:00:00
"2253",2013,1,3,1443,1357,46,1542,1507,35,"EV",4434,"N14920","EWR","MHT",40,209,13,57,2013-01-03 13:00:00
"2254",2013,1,3,1445,1445,0,1726,1710,16,"MQ",4669,"N542MQ","LGA","ATL",130,762,14,45,2013-01-03 14:00:00
"2255",2013,1,3,1446,1450,-4,1636,1645,-9,"MQ",4172,"N641MQ","JFK","CLE",86,425,14,50,2013-01-03 14:00:00
"2256",2013,1,3,1446,1445,1,1642,1705,-23,"UA",407,"N528UA","EWR","DEN",212,1605,14,45,2013-01-03 14:00:00
"2257",2013,1,3,1447,1425,22,1626,1630,-4,"9E",3303,"N600LR","EWR","MSP",142,1008,14,25,2013-01-03 14:00:00
"2258",2013,1,3,1448,1445,3,1558,1606,-8,"9E",3452,"N916XJ","JFK","BOS",41,187,14,45,2013-01-03 14:00:00
"2259",2013,1,3,1448,1450,-2,1631,1640,-9,"MQ",4403,"N835MQ","JFK","RDU",87,427,14,50,2013-01-03 14:00:00
"2260",2013,1,3,1449,1445,4,1550,1554,-4,"UA",223,"N413UA","EWR","BOS",43,200,14,45,2013-01-03 14:00:00
"2261",2013,1,3,1449,1500,-11,1542,1613,-31,"US",2132,"N945UW","LGA","BOS",35,184,15,0,2013-01-03 15:00:00
"2262",2013,1,3,1450,1436,14,1558,1543,15,"EV",4372,"N11107","EWR","DCA",45,199,14,36,2013-01-03 14:00:00
"2263",2013,1,3,1451,1500,-9,1553,1620,-27,"US",2179,"N952UW","LGA","DCA",47,214,15,0,2013-01-03 15:00:00
"2264",2013,1,3,1452,1455,-3,1803,1825,-22,"AA",1769,"N5FAAA","JFK","MIA",162,1089,14,55,2013-01-03 14:00:00
"2265",2013,1,3,1452,1452,0,1702,1655,7,"DL",1231,"N926DL","LGA","DTW",85,502,14,52,2013-01-03 14:00:00
"2266",2013,1,3,1453,1459,-6,1636,1645,-9,"B6",1053,"N283JB","JFK","PIT",72,340,14,59,2013-01-03 14:00:00
"2267",2013,1,3,1453,1430,23,1754,1815,-21,"DL",2126,"N713TW","JFK","SFO",328,2586,14,30,2013-01-03 14:00:00
"2268",2013,1,3,1453,1439,14,1754,1751,3,"UA",1175,"N77510","EWR","RSW",166,1068,14,39,2013-01-03 14:00:00
"2269",2013,1,3,1454,1455,-1,1616,1645,-29,"AA",337,"N579AA","LGA","ORD",119,733,14,55,2013-01-03 14:00:00
"2270",2013,1,3,1454,1500,-6,1759,1837,-38,"DL",963,"N705TW","JFK","LAX",321,2475,15,0,2013-01-03 15:00:00
"2271",2013,1,3,1454,1500,-6,1656,1655,1,"MQ",4429,"N711MQ","LGA","CMH",100,479,15,0,2013-01-03 15:00:00
"2272",2013,1,3,1454,1455,-1,1836,1805,31,"UA",473,"N445UA","EWR","FLL",179,1065,14,55,2013-01-03 14:00:00
